index,number_of_friends,number_of_tweets,content_of_tweets,url_ratio,friends_to_follower_ratio,age,following_rate
1208423114,0,0,1,1,1,1,0
1175871524,0,0,1,1,1,1,0
227811080,0,0,1,0,1,1,0
157614264,0,1,1,1,1,1,1
1176426272,0,0,1,1,1,1,0
616973721,0,1,1,1,1,0,0
616293207,0,0,1,1,1,1,0
1174450668,0,1,1,1,1,0,0
270442712,0,0,1,1,0,1,1
1127582702,0,0,1,1,1,1,0
1127400348,0,0,1,1,1,1,0
616304112,0,1,1,1,1,1,1
616224374,0,0,1,1,1,1,0
617262093,0,1,1,1,1,0,0
617627840,0,0,1,1,1,0,0
1127769554,0,0,1,1,1,1,1
616224076,0,1,1,1,1,0,1
95782748,0,0,1,1,0,0,1
1122936860,0,0,1,0,0,0,1
247979863,0,0,1,1,1,1,1
616736089,0,0,1,1,1,1,0
617430051,0,1,1,1,1,0,0
1174873122,0,0,1,1,1,1,1
616227250,0,0,1,1,1,1,0
396755498,0,1,0,1,0,1,1
1176393222,0,0,1,1,1,1,0
1174643767,0,0,1,1,0,0,1
237036122,0,0,1,1,1,1,0
616207376,0,1,1,1,1,0,0
1366923541,0,0,1,1,0,1,0
616221794,0,1,1,1,1,1,0
73766975,0,0,1,1,1,1,0
616227970,0,0,1,1,1,1,0
375174626,0,0,1,1,0,1,0
141394735,0,0,1,0,0,1,0
617254082,0,0,1,1,1,0,0
1130284382,0,0,1,1,1,1,0
1175732936,0,1,1,1,1,1,1
616231144,0,0,1,1,1,0,0
1128728185,0,1,1,1,1,1,0
616237669,0,1,1,1,1,1,0
1381459980,0,0,1,1,0,1,0
622366249,0,0,1,1,1,0,0
709392979,0,0,1,1,1,0,0
457013718,0,0,1,0,0,1,0
617560837,0,1,1,1,1,1,0
617392176,0,1,1,1,1,1,1
1383712140,0,0,1,1,0,1,1
616354262,0,1,1,1,1,0,0
1013213588,0,0,1,1,0,1,0
1176157068,0,0,1,1,1,1,0
617534754,0,1,1,1,1,1,0
195625268,0,0,1,1,0,1,0
1174906022,0,0,1,1,1,1,0
1176074503,0,0,1,1,1,0,0
1208801689,0,0,1,1,1,1,1
617096196,0,0,1,1,1,1,0
382916532,0,1,1,1,1,0,1
1127946307,0,1,1,1,1,1,0
616319798,0,0,1,1,1,1,0
154527192,0,0,1,1,1,1,1
616206563,0,1,1,1,1,0,0
616218482,0,1,1,1,1,0,0
1174352306,0,0,1,1,1,1,0
618393696,0,0,1,1,1,0,0
616300842,0,0,1,1,1,1,0
616774511,0,0,1,1,1,0,1
1175064218,0,1,1,1,1,0,1
1129477836,0,0,1,1,1,1,0
1175918527,0,1,1,1,1,1,1
1127034602,0,0,1,1,1,1,1
616524118,0,1,1,1,1,1,0
112188483,0,0,1,1,1,0,0
1176263858,0,0,1,1,1,1,1
1368097362,0,0,1,1,0,1,1
158369900,0,0,1,1,0,1,0
141886393,0,0,1,1,1,0,0
616228429,0,1,1,1,1,1,0
564015559,0,0,1,1,0,1,0
147813988,0,0,1,1,1,0,0
616217972,0,0,1,1,1,1,0
1127587958,0,0,1,1,1,0,0
617695825,0,1,1,1,1,1,0
617315471,0,1,1,1,1,1,0
1174962156,0,0,1,1,1,1,0
563363271,0,0,1,1,0,0,1
616230896,0,1,1,1,1,0,0
616206386,0,1,1,1,1,1,1
616297983,0,1,1,1,1,1,1
1175850312,0,0,1,1,1,1,0
1176030852,0,0,1,1,1,1,0
1175874906,0,0,1,1,1,0,0
622255721,0,1,1,1,1,1,1
240422007,0,0,1,1,1,0,1
1373071759,0,0,1,1,0,1,0
1174429314,0,0,1,1,1,0,1
616300515,0,1,1,1,1,0,0
590916061,0,0,1,1,0,0,0
1127015257,0,0,1,1,1,0,0
1174425702,0,0,1,1,1,0,0
192193390,0,0,1,1,1,0,0
254059795,0,0,1,1,0,0,0
88517573,0,0,1,1,1,1,1
1174472216,0,0,1,1,1,1,0
1127114233,0,1,1,1,1,0,1
1381069658,0,0,1,1,0,1,0
1127077592,0,1,1,1,1,0,0
1175878608,0,1,1,1,1,0,0
1174366058,0,0,1,1,1,1,1
1369480706,0,0,1,1,0,1,0
617396030,0,0,1,1,1,1,0
616598289,0,0,1,1,1,1,0
617736616,0,0,1,1,1,0,1
139270785,0,0,1,1,0,1,0
267092571,0,0,1,1,0,0,0
1174413146,0,0,1,1,1,1,0
1174396562,0,1,1,1,1,0,0
1208622896,0,0,1,1,0,0,0
616212358,0,0,1,1,1,1,0
523607344,0,0,1,1,1,0,1
617429491,0,1,1,1,1,0,0
198572784,0,1,1,1,1,1,1
1128511538,0,0,1,1,1,0,0
617373484,0,0,1,1,1,0,0
617596978,0,1,1,1,1,0,1
1176318060,0,0,1,1,1,1,1
599789901,0,0,1,1,1,0,1
717691526,0,1,0,0,1,1,0
262867461,0,0,1,1,1,1,0
66984417,0,0,1,1,1,0,0
1174739790,0,0,1,1,1,1,0
616904387,0,1,1,1,1,1,1
616876048,0,1,1,1,1,1,0
616382834,0,1,1,1,1,1,0
1128250548,0,0,1,1,1,1,0
1128470257,0,1,1,1,1,0,0
1176038917,0,0,1,1,1,1,0
1127026316,0,1,1,1,1,0,1
1127081611,0,0,1,1,1,1,0
616236079,0,0,1,1,1,1,0
1174994395,0,1,1,1,1,0,1
617473160,0,1,1,1,1,1,1
1174909136,0,0,1,1,1,1,0
569994470,0,0,1,1,1,1,1
617053599,0,0,1,1,1,1,0
1175057606,0,0,1,1,0,0,1
617772457,0,1,1,1,1,0,1
616287324,0,1,1,1,1,1,1
1174338175,0,0,1,1,1,0,1
348489687,0,1,1,0,0,1,1
616224925,0,1,1,1,1,0,0
1176186649,0,1,1,1,1,0,1
617356028,0,0,1,1,1,0,1
310445390,0,0,1,1,0,1,1
1176337327,0,0,1,1,1,0,1
50660716,0,1,1,1,1,1,0
708947054,0,0,1,1,1,0,0
56163699,0,0,1,1,1,1,1
1124616192,0,0,1,1,1,1,0
83895093,0,0,1,1,0,0,0
1174706054,0,0,1,1,1,0,1
616613637,0,0,1,1,1,0,0
1176388351,0,0,1,1,1,1,0
619225021,0,1,1,1,1,0,1
1126439455,0,1,1,1,1,0,1
622545293,0,1,1,1,1,1,0
1174560156,0,1,1,1,1,0,0
711678624,0,1,1,1,1,1,0
1127332626,0,1,1,1,1,1,0
96123681,0,0,1,1,0,1,0
619411152,0,0,1,1,1,0,0
1174735315,0,0,1,1,1,0,0
616236223,0,1,1,1,1,1,1
1174510238,0,0,1,1,1,1,0
1176129667,0,1,1,1,1,0,0
618739511,0,1,1,1,1,1,0
616684545,0,1,1,1,1,0,0
616222720,0,0,1,1,1,1,0
1174991155,0,0,1,1,1,1,0
346747046,0,0,1,1,1,0,0
616299576,0,0,1,1,1,1,0
1370501162,0,0,1,1,0,1,0
616210993,0,1,1,1,1,0,0
1124453858,0,1,1,1,1,1,0
619466144,0,0,1,1,1,1,0
617451689,0,1,1,1,1,0,1
1381512248,0,0,1,1,1,0,0
616217828,0,0,1,1,1,0,0
616300512,0,1,1,1,1,0,1
617299004,0,1,1,1,1,0,0
514736144,0,0,1,1,1,1,0
171066133,0,0,1,1,1,1,1
620220804,0,1,1,1,1,1,0
1129326936,0,1,1,1,1,0,0
1381246512,0,0,1,1,0,0,0
1174550876,0,0,1,1,1,1,0
619020183,0,0,1,1,1,1,0
307819895,0,0,1,1,1,0,1
616681075,0,0,1,1,1,1,0
127375715,0,0,1,1,1,1,1
1174414464,0,0,1,1,1,1,0
1174560212,0,1,1,1,1,1,0
435591257,0,0,1,1,0,1,0
617818221,0,1,1,1,1,0,0
1128588481,0,1,1,1,1,1,0
209169103,0,0,1,1,0,0,0
1127948335,0,0,1,1,0,1,1
125514462,0,0,1,1,1,1,0
398429222,0,0,1,0,0,0,0
619463113,0,1,1,1,1,1,0
72024595,0,0,1,1,0,1,1
1174497528,0,0,1,1,1,1,0
616221926,0,0,1,1,1,0,1
618239464,0,1,1,1,1,0,0
1124632188,0,0,1,1,1,1,0
249011468,0,0,1,1,0,1,0
1127324448,0,0,1,1,1,1,0
618404984,0,1,1,1,1,1,1
317330851,0,1,1,1,1,1,0
282813691,0,0,1,1,0,1,1
77413855,0,1,1,1,1,0,1
161085466,0,0,1,1,1,1,1
616310832,0,0,1,1,1,0,1
616908229,0,1,1,1,1,1,0
1174887464,0,0,1,1,1,1,1
1174739436,0,0,1,1,1,0,1
617679199,0,1,1,1,1,1,0
1128517003,0,1,1,1,1,1,0
1129895606,0,0,1,1,1,1,1
616206664,0,1,1,1,1,0,0
617784376,0,0,1,1,1,1,0
616914106,0,0,1,1,1,1,1
67828913,0,0,1,1,0,0,0
30993019,0,0,1,1,0,1,1
616225018,0,0,1,1,1,1,0
616993101,0,0,1,1,1,1,1
380246735,0,0,1,1,0,1,1
1175864395,0,0,1,1,1,1,0
1174723886,0,0,1,1,1,1,0
265617529,0,0,1,1,1,1,1
616714447,0,0,1,1,1,1,0
135680610,0,0,1,0,0,0,1
1130570449,0,0,1,1,1,0,0
1174850017,0,0,1,1,1,1,0
616222051,0,1,1,1,1,0,0
1207753332,0,0,1,1,1,1,0
19230427,0,0,1,1,1,1,1
75921800,0,0,1,1,1,1,0
1174337233,0,0,1,1,1,1,1
1175818194,0,1,1,1,1,1,0
1213030910,0,0,1,1,0,1,0
616385430,0,0,1,1,1,1,0
616990658,0,1,1,1,1,1,1
1174379054,0,0,1,1,1,1,0
491750411,0,0,1,1,1,0,0
617438377,0,0,1,1,1,1,1
1124264132,0,0,1,1,1,1,1
1128822200,0,0,1,1,1,0,0
377994769,0,0,1,0,0,1,0
921913526,0,0,1,1,0,0,0
1175700618,0,0,1,1,1,1,0
1176421460,0,0,1,1,1,1,1
1174908596,0,1,1,1,1,0,1
322334942,0,0,1,1,1,1,0
1129040058,0,1,1,1,1,1,0
1370681630,0,0,1,1,0,0,0
1175758454,0,0,1,1,1,1,0
1126978626,0,0,1,1,1,0,1
1174433768,0,0,1,1,1,1,0
616313250,0,1,1,1,1,1,0
57710065,0,1,1,0,1,0,1
198277538,0,0,1,1,1,0,0
616206200,0,0,1,1,1,1,0
1174672777,0,0,1,1,1,1,0
216039493,0,0,1,1,1,1,0
1030686715,0,0,1,1,1,0,0
1175642052,0,0,1,1,1,1,0
716470938,0,0,1,1,1,0,0
616219148,0,0,1,1,1,1,0
1127771377,0,0,1,1,1,0,1
619723557,0,1,1,1,1,1,0
1174413920,0,0,1,1,1,0,0
1174739780,0,0,1,1,1,0,0
253239439,0,1,1,0,1,1,1
764770615,0,0,1,1,1,0,0
1176277519,0,0,1,1,1,0,1
1367040230,0,0,1,1,0,0,1
1208650584,0,0,1,1,0,0,0
616544491,0,1,1,1,1,0,0
616341300,0,1,1,1,1,0,0
1127029874,0,1,1,1,1,0,0
322560937,0,0,1,1,0,1,0
1130539062,0,1,1,1,1,1,1
1174679323,0,0,1,1,1,0,1
171990690,0,0,1,1,0,1,0
349392750,0,1,0,0,1,1,1
172164229,0,0,1,1,0,0,1
189211293,0,1,1,1,1,1,0
1174905187,0,0,1,1,1,0,0
48109055,0,0,1,1,1,0,1
1176325658,0,0,1,1,1,0,0
1175819569,0,0,1,1,1,1,0
616218845,0,0,1,1,1,0,0
619727032,0,1,1,1,1,1,1
617733611,0,1,1,1,1,0,0
617446883,0,0,1,1,1,0,0
712468867,0,0,1,1,1,0,0
96882337,0,1,1,1,1,1,0
1176259471,0,0,1,1,1,0,0
110875970,0,0,1,1,1,1,0
973256785,0,0,1,1,0,1,0
616227352,0,0,1,1,1,1,0
1128361064,0,1,1,1,1,0,1
1174665463,0,0,1,1,1,1,0
1176329180,0,1,1,1,1,1,1
1127056663,0,1,1,1,1,1,0
713127517,0,1,1,1,1,0,0
77668831,0,0,1,1,1,0,0
1175963882,0,0,1,1,1,1,0
1174349246,0,0,1,1,1,0,0
156242211,0,0,1,1,0,1,0
1127067181,0,0,1,1,1,1,0
616998587,0,1,1,1,1,1,0
124419079,0,0,1,1,0,0,0
617821602,0,0,1,1,1,1,1
618887115,0,0,1,1,1,0,1
1176104192,0,0,1,1,0,0,1
1127315730,0,0,1,1,1,1,0
616632879,0,0,1,1,1,0,0
257278802,0,1,0,0,1,0,0
47497854,1,0,1,1,1,1,1
135555380,0,0,1,1,1,1,1
199843531,0,0,1,1,0,0,0
616424372,0,1,1,1,1,1,1
1174754300,0,0,1,1,1,1,0
1130305728,0,0,1,1,1,1,0
1130518314,0,0,1,1,1,0,0
1174642170,0,0,1,1,1,1,0
1127302868,0,0,1,1,1,1,0
1175990276,0,0,1,1,1,1,0
616235848,0,1,1,1,1,1,0
1128300438,0,0,1,1,1,0,0
1176219258,0,0,1,1,1,1,1
157769562,0,0,1,1,0,1,0
546818678,0,0,1,1,0,1,0
1174619377,0,0,1,1,1,0,1
616228258,0,1,1,1,1,0,1
475549626,0,1,0,0,0,0,0
617578990,0,1,1,1,1,0,1
617034173,0,1,1,1,1,1,0
1174414201,0,0,1,1,1,1,0
1174322688,0,0,1,1,1,0,0
616804331,0,1,1,1,1,1,0
1205024066,0,0,1,1,0,0,0
618195959,0,1,1,1,1,1,0
164239619,0,0,1,1,1,1,1
1174924308,0,0,1,1,1,1,0
1129950846,0,0,1,1,1,1,0
1127042088,0,1,1,1,1,1,1
380597201,0,1,1,1,1,1,0
1175690418,0,0,1,1,1,0,1
617389950,0,1,1,1,1,1,0
1127389794,0,1,1,1,1,1,0
1127687125,0,0,1,1,1,0,1
617539440,0,0,1,1,1,1,0
55197144,0,0,1,0,1,1,0
1130064529,0,0,1,1,1,1,1
616229203,0,0,1,1,1,0,0
1176344048,0,0,1,1,1,1,1
616299531,0,1,1,1,1,0,0
544805302,0,0,1,1,0,1,1
128278995,1,0,1,1,1,0,0
1176380456,0,0,1,1,1,1,0
617742720,0,1,1,1,1,1,0
618186707,0,0,1,1,1,1,1
229906054,0,0,1,1,0,0,0
619418083,0,1,1,1,1,1,1
616308894,0,1,1,1,1,1,0
616920480,0,0,1,1,1,1,1
1174771632,0,1,1,1,1,0,0
1175031572,0,0,1,1,1,1,0
292533078,0,1,1,1,1,0,0
420200172,0,0,1,0,0,0,0
616977419,0,1,1,1,1,1,0
182071638,0,0,1,1,0,1,1
616730427,0,1,1,1,1,1,0
1126130328,0,0,1,1,1,0,1
617214370,0,1,1,1,1,0,0
55639200,0,0,1,1,0,1,1
250216358,0,1,1,1,1,1,0
1175940716,0,0,1,1,1,0,1
1175015820,0,0,1,1,1,1,1
617721359,0,1,1,1,1,0,0
1176246091,0,0,1,1,1,1,0
1023549769,0,0,1,1,0,1,1
616217345,0,1,1,1,1,0,0
1174434985,0,0,1,1,1,0,0
1175830736,0,0,1,1,1,1,0
616250278,0,1,1,1,1,1,0
616903526,0,0,1,1,1,0,1
616235338,0,0,1,1,1,0,1
1127809698,0,0,1,1,1,1,0
1176100699,0,0,1,1,1,0,0
617830441,0,0,1,1,1,1,0
1130207582,0,0,1,1,1,0,1
616231585,0,1,1,1,1,0,0
1127942606,0,1,1,1,1,0,0
1174971644,0,0,1,1,1,0,0
1175681424,0,0,1,1,1,1,0
617011109,0,0,1,1,1,1,0
1208952572,0,0,1,1,0,1,1
1208689016,0,0,1,1,0,1,0
618529778,0,1,1,1,1,0,1
617299578,0,0,1,1,1,0,1
301529735,0,0,1,0,0,1,0
355843642,0,0,1,1,1,1,0
616757321,0,1,1,1,1,1,0
619472899,0,0,1,1,1,1,0
120957631,0,0,1,1,1,0,1
1174946815,0,1,1,1,1,1,0
617758824,0,0,1,1,1,1,0
616226596,0,0,1,1,1,0,0
1174443134,0,0,1,1,1,1,1
616230506,0,0,1,1,1,0,0
617690311,0,0,1,1,1,1,0
620598613,0,0,1,1,1,1,0
224567425,0,1,1,1,1,0,1
1174768531,0,1,1,1,1,1,1
1175011722,0,0,1,1,1,1,0
144038714,0,0,1,1,0,1,0
618752804,0,0,1,1,1,1,0
616627945,0,1,1,1,1,0,0
617020884,0,0,1,1,1,1,0
616222864,0,0,1,1,1,0,0
1176214640,0,0,1,1,1,0,1
616308801,0,0,1,1,1,1,1
1125962952,0,0,1,1,1,1,0
1176040076,0,0,1,1,1,0,1
1174398458,0,1,1,1,1,0,0
617510269,0,0,1,1,1,1,1
1176381348,0,0,1,1,1,1,0
448310199,0,1,0,0,1,1,0
338107834,0,0,1,1,0,1,0
616322025,0,0,1,1,1,0,0
1176314646,0,0,1,1,1,1,0
1174638181,0,0,1,1,1,1,0
289531155,0,1,1,1,1,1,0
214998068,0,1,1,1,1,1,0
1369749661,0,0,1,1,0,0,0
1175614022,0,0,1,1,1,1,0
1174832804,0,1,1,1,1,1,1
101892747,0,0,1,1,0,0,0
951793016,0,0,1,1,1,0,0
616841344,0,0,1,1,1,0,1
555263333,0,0,1,1,1,1,0
1129813304,0,0,1,1,1,0,0
966110664,0,0,1,1,0,0,0
616596310,0,1,1,1,1,1,0
1127025932,0,1,1,1,1,1,1
616226164,0,1,1,1,1,0,1
1208037522,0,0,1,1,0,0,1
617490522,0,1,1,1,1,1,0
1175834918,0,1,1,1,1,1,1
616263295,0,0,1,1,1,0,1
254545789,0,0,1,1,0,1,0
1176258824,0,0,1,1,1,0,1
1174631851,0,1,1,1,1,1,0
347430365,0,0,1,1,0,0,0
1174399688,0,0,1,1,1,1,1
1176394070,0,1,1,1,1,1,0
217230913,0,0,1,1,1,0,0
616989279,0,1,1,1,1,1,1
618249287,0,1,1,1,1,1,0
618945206,0,0,1,1,1,0,1
45954898,0,0,1,1,1,1,1
620519953,0,1,1,1,1,1,0
1174330976,0,0,1,1,1,1,0
616302783,0,0,1,1,1,1,0
1176217807,0,1,1,1,0,0,0
1127000612,0,0,1,1,1,0,0
617597399,0,1,1,1,1,0,1
1174357490,0,0,1,1,1,1,0
39321660,0,1,1,1,1,1,0
1174577719,0,0,1,1,1,0,0
1205093317,0,0,1,1,0,1,1
250231381,0,0,1,1,1,1,0
616206143,0,0,1,1,1,1,1
1128012338,0,0,1,1,1,1,0
1124613985,0,1,1,1,1,1,0
1174706798,0,0,1,1,1,1,0
190796770,0,0,1,1,1,0,1
616301904,0,1,1,1,1,1,0
617020095,0,1,1,1,1,0,0
621364003,0,0,1,1,1,1,0
116265574,0,0,1,1,1,1,0
1175982799,0,0,1,1,1,0,1
277203011,0,0,1,1,1,1,0
263925079,0,1,1,1,1,0,1
1128263910,0,1,1,1,1,1,0
67856562,0,0,1,0,1,1,0
616853412,0,0,1,1,1,1,1
255195150,0,1,1,1,0,1,0
616224547,0,1,1,1,1,0,1
563914220,0,0,1,0,0,0,0
619664425,0,1,1,1,1,0,0
616455360,0,0,1,1,1,0,1
616772277,0,0,1,1,1,1,0
588962156,0,0,1,1,1,1,1
1218559916,0,0,1,1,1,1,0
1127159532,0,0,1,1,1,0,0
620515439,0,1,1,1,1,0,0
303469076,0,0,1,1,0,1,1
617633344,0,0,1,1,1,1,0
1175612930,0,1,1,1,1,1,0
617679830,0,1,1,1,1,1,0
617294403,0,0,1,1,1,0,0
1176363709,0,0,1,1,1,0,0
616225051,0,0,1,1,1,0,1
550717230,0,0,1,1,1,0,0
1366784677,0,0,1,1,0,0,0
620111964,0,0,1,1,1,0,1
1126916953,0,0,1,1,1,1,0
1129894363,0,1,1,1,1,1,0
233145356,0,0,1,1,0,0,1
80479674,0,1,1,1,1,0,0
1174983931,0,0,1,1,1,1,0
1176039984,0,0,1,1,1,1,0
618853944,0,1,1,1,1,1,0
1213131912,0,0,1,1,1,1,0
487650514,0,0,1,1,1,1,0
265551997,0,0,1,0,1,1,1
617859996,0,1,1,1,1,1,0
1174438993,0,0,1,1,1,1,0
119227710,0,0,1,1,0,0,1
1129034947,0,0,1,1,1,1,1
617029885,0,0,1,1,1,1,0
618500176,0,0,1,1,1,0,0
1174345260,0,0,1,1,1,1,1
630700348,0,0,1,1,0,1,0
1175968452,0,0,1,1,1,0,0
1130321509,0,1,1,1,1,0,1
715004359,0,0,1,1,1,1,0
616221752,0,1,1,1,1,0,0
1281271908,0,0,1,1,1,0,0
250970687,0,0,1,1,1,0,0
315492745,0,0,1,1,1,0,0
1174420404,0,0,1,1,1,0,0
1175699864,0,1,1,1,1,1,1
1174872906,0,0,1,1,1,1,0
1127105233,0,0,1,1,1,1,1
346754293,0,0,1,1,1,1,0
1174679113,0,0,1,1,1,1,1
616235260,0,0,1,1,1,1,0
1175593494,0,0,1,1,1,0,0
112200531,0,0,1,1,1,0,1
1127036438,0,1,1,1,1,0,1
548300100,0,1,1,0,0,1,0
621962667,0,0,1,1,1,1,1
616299144,0,0,1,1,1,0,0
1174707146,0,1,1,1,1,1,1
229243865,0,1,1,1,1,0,0
617021605,0,1,1,1,1,1,0
1176026473,0,0,1,1,1,1,1
1175755050,0,1,1,1,1,1,0
616726886,0,0,1,1,1,1,1
1128530996,0,0,1,1,1,1,0
616381786,0,1,1,1,1,1,0
1175654954,0,0,1,1,1,0,1
1174981094,0,0,1,1,1,1,0
1176218598,0,1,1,1,1,1,0
616873653,0,1,1,1,1,1,0
1127286650,0,0,1,1,1,1,0
616221239,0,1,1,1,1,0,0
617629634,0,0,1,1,1,0,1
617234497,0,0,1,1,1,1,1
279388955,0,1,0,0,1,0,0
214549887,0,0,1,1,1,0,0
145022907,1,0,1,0,1,1,0
148896431,0,0,1,1,1,1,0
618758991,0,0,1,1,1,1,0
709713920,0,0,1,1,1,0,1
711117829,0,1,1,1,1,0,0
617695084,0,0,1,1,1,0,1
423342037,0,0,1,1,1,0,1
1208394786,0,0,1,1,0,0,1
1127733422,0,1,1,1,1,1,0
295202314,0,0,1,1,1,0,0
616231654,0,0,1,1,1,0,0
1129972454,0,1,1,1,1,1,0
1175762274,0,0,1,1,1,1,1
1174552537,0,0,1,1,1,0,0
616980013,0,1,1,1,1,1,0
1127373948,0,1,1,1,1,1,1
1212870672,0,0,1,1,1,1,0
616806334,0,1,1,1,1,1,0
710176700,0,0,1,1,1,1,0
616300671,0,1,1,1,1,1,0
617105824,0,0,1,1,1,1,0
1130227346,0,1,1,1,1,0,0
170144297,0,0,1,0,1,1,1
38021637,0,0,1,1,1,1,0
617396809,0,0,1,1,1,0,0
55962452,0,0,1,1,1,0,0
260440734,0,0,1,1,1,1,0
1174619839,0,0,1,1,1,0,0
617461581,0,0,1,1,1,0,1
611238815,0,0,1,1,1,1,0
1174763443,0,0,1,1,1,1,0
1128635107,0,1,1,1,0,1,0
616256389,0,1,1,1,1,0,0
1127844894,0,1,1,1,1,0,0
169474438,0,0,1,1,0,0,0
108061353,1,0,1,1,1,0,1
123952912,0,0,1,1,0,1,0
616891504,0,0,1,1,1,0,0
1174367996,0,0,1,1,1,0,0
1124459342,0,0,1,1,1,1,0
616228510,0,0,1,1,1,0,0
616386285,0,0,1,1,1,1,0
1205108125,0,0,1,1,0,1,0
1213170564,0,0,1,1,0,1,1
1175897192,0,1,1,1,1,0,1
1176372842,0,0,1,1,1,0,1
617813940,0,0,1,1,1,0,0
616616287,0,0,1,1,1,1,0
716465820,0,1,1,1,1,1,1
616361034,0,0,1,1,1,1,0
616229482,0,1,1,1,1,1,0
1174699399,0,1,1,1,1,1,1
1130268866,0,0,1,1,1,1,0
1128379118,0,0,1,1,1,1,0
616246319,0,0,1,1,1,1,0
622589126,0,1,1,1,1,0,1
619187098,0,1,1,1,1,0,0
1175597359,0,0,1,1,1,0,0
254839933,0,0,1,1,0,1,0
1175669130,0,0,1,1,1,1,0
1174724869,0,0,1,1,1,0,1
616805636,0,1,1,1,1,1,0
616217867,0,0,1,1,1,0,1
616232503,0,1,1,1,1,1,0
1175035327,0,0,1,1,1,0,1
622111989,0,0,1,1,1,0,0
1175672016,0,1,1,1,1,1,0
1174431032,0,1,1,1,1,0,0
79860976,0,0,1,1,0,1,0
616231565,0,1,1,1,1,0,0
91781300,0,1,1,1,1,1,0
616211512,0,1,1,1,1,0,0
1174743122,0,1,1,1,1,0,0
616229068,0,1,1,1,1,0,0
186476710,0,0,1,1,1,1,0
1174331114,0,0,1,1,1,1,1
620474586,0,0,1,1,1,1,1
566429313,0,0,1,1,0,1,0
616232782,0,1,1,1,1,0,0
617859807,0,1,1,1,1,1,0
241289593,0,0,1,1,1,0,1
1176131065,0,0,1,1,1,1,1
259396381,0,1,1,1,0,1,0
96487747,0,0,1,1,1,1,1
1128339972,0,1,1,1,1,1,0
735242102,0,0,1,1,1,1,0
989855300,0,0,1,1,1,1,1
909766628,0,0,1,1,1,1,1
617303057,0,0,1,1,1,1,0
79749293,0,0,1,1,1,1,0
145602813,0,0,1,1,1,0,0
616792194,0,0,1,1,1,1,1
616206626,0,0,1,1,1,0,1
1130158777,0,1,1,1,1,0,0
1175670450,0,0,1,1,1,1,1
1174549280,0,0,1,1,1,0,0
357756459,0,0,1,1,1,1,1
88563527,0,1,1,0,1,0,0
69412978,1,1,0,1,1,1,0
616305351,0,1,1,1,1,1,1
1176248545,0,1,1,1,1,0,0
616217255,0,1,1,1,1,0,1
252818860,0,0,1,1,0,1,0
1130283200,0,0,1,1,1,1,1
626820204,0,0,1,1,1,1,1
716803351,0,0,1,1,1,1,0
1127064944,0,1,1,1,1,1,0
1127688234,0,0,1,1,1,1,0
619231739,0,0,1,1,1,0,1
1176405830,0,0,1,1,1,1,1
616893835,0,1,1,1,1,0,0
617584099,0,0,1,1,1,1,0
318156874,0,0,1,1,0,1,0
1381744988,0,0,1,1,1,1,0
64110707,0,0,1,1,1,1,0
616225156,0,1,1,1,1,0,0
617916495,0,0,1,1,1,0,0
1130549228,0,0,1,1,1,1,0
1176247873,0,0,1,1,1,1,0
619976364,0,1,1,1,1,0,0
616897643,0,0,1,1,1,0,0
343814415,0,0,1,1,0,1,1
1175663832,0,1,1,1,0,1,0
1213492392,0,0,1,1,1,1,0
620421877,0,1,1,1,1,0,0
115443974,0,0,1,1,1,1,0
1174644924,0,0,1,1,1,0,1
616298739,0,1,1,1,1,0,0
616684038,0,1,1,1,1,0,0
622329814,0,1,1,1,1,1,0
616298898,0,0,1,1,1,1,0
617617831,0,1,1,1,1,1,0
1129076226,0,1,1,1,1,1,0
1128223321,0,1,1,1,1,0,0
1127849112,0,1,1,1,1,1,0
617087922,0,0,1,1,1,1,0
196198266,0,0,1,1,1,1,1
246498796,0,0,1,0,1,1,1
620332636,0,0,1,1,1,1,1
1129914116,0,1,1,1,1,1,1
534488325,0,0,1,1,0,0,0
127423382,0,0,1,1,1,1,0
1127080364,0,0,1,1,1,0,1
616222247,0,1,1,1,1,0,1
616296954,1,0,1,1,1,1,0
244447055,0,0,1,1,1,0,0
184821868,0,0,1,0,1,0,1
1174734559,0,0,1,1,1,1,0
1176270469,0,0,1,1,1,1,1
1174959522,0,0,1,1,1,0,0
106193762,0,0,1,1,1,1,0
616401471,0,1,1,1,1,1,0
616300830,0,1,1,1,1,1,1
349979518,0,0,1,1,1,1,0
48336195,0,0,1,1,1,0,0
617342501,0,1,1,1,1,1,0
1176132600,0,0,1,1,1,1,0
120459203,0,1,1,1,1,0,0
344796697,0,0,1,0,1,0,1
617316416,0,0,1,1,1,1,0
619613905,0,1,1,1,1,1,0
616764807,0,1,1,1,1,1,1
89225998,0,1,1,0,1,1,1
1208435030,0,0,1,1,0,0,1
1176335570,0,1,1,1,1,1,0
622736222,0,0,1,1,1,1,0
616206769,0,1,1,1,1,0,0
1174719445,0,1,1,1,1,1,0
176506844,0,0,1,1,0,0,0
1174725366,0,0,1,1,1,1,0
622375535,0,1,1,1,1,0,0
616220383,0,1,1,1,1,0,0
616309005,0,0,1,1,1,1,0
616807239,0,1,1,1,1,1,0
616550352,0,0,1,1,1,1,0
616304133,0,1,1,1,1,1,0
616224959,0,1,1,1,1,1,0
99469213,0,0,1,1,1,1,0
383379752,0,0,1,1,1,1,0
1130266422,0,0,1,1,1,1,1
616212964,0,0,1,1,1,1,1
