index,followers_friends_ratio,default_image,no biography,no location,friends,no tweets
1174771632,0,0,0,0,1,0
1175031572,0,0,1,0,1,0
292533078,0,0,0,1,1,0
420200172,1,0,1,1,1,0
616977419,0,0,0,0,1,0
182071638,1,0,1,1,1,0
616730427,0,0,1,0,1,0
1126130328,0,0,0,0,1,0
617214370,0,0,1,0,1,0
55639200,1,0,1,1,1,0
250216358,0,0,1,1,1,0
1175940716,0,0,0,0,1,0
1175015820,0,0,0,0,1,0
617721359,0,0,0,0,1,0
1176246091,0,0,1,0,1,0
1023549769,1,0,0,0,1,0
616217345,0,0,0,0,1,0
1174434985,0,0,1,0,1,0
1175830736,0,0,0,0,1,0
616250278,0,0,0,0,1,0
616903526,0,0,0,0,1,0
616235338,0,0,0,0,1,0
1127809698,0,0,0,0,1,0
1176100699,0,0,0,0,1,0
617830441,0,0,0,0,1,0
1130207582,0,0,0,0,1,0
616231585,0,0,0,0,1,0
1127942606,0,0,0,0,1,0
1174971644,0,0,0,0,1,0
1175681424,0,0,0,0,1,0
617011109,0,0,0,0,1,0
1208952572,1,0,0,1,0,0
1208689016,1,0,0,0,0,0
618529778,0,0,0,0,1,0
617299578,0,0,0,0,1,0
301529735,1,0,1,1,1,0
355843642,0,0,0,1,1,0
616757321,0,0,0,0,1,0
619472899,0,0,0,0,1,0
120957631,0,0,1,1,1,0
1174946815,0,0,0,0,1,0
617758824,0,0,0,0,1,0
616226596,0,0,0,0,1,0
1174443134,0,0,0,0,1,0
616230506,0,0,0,0,1,0
617690311,0,0,0,0,1,0
620598613,0,0,0,0,1,0
224567425,0,0,1,0,1,0
1174768531,0,0,1,0,1,0
1175011722,0,0,1,0,1,0
144038714,1,0,1,1,1,1
618752804,0,0,0,0,1,0
616627945,0,0,0,0,1,0
617020884,0,0,0,0,1,0
616222864,0,0,0,0,1,0
1176214640,0,0,0,0,1,0
616308801,0,0,1,0,1,0
1125962952,0,0,0,0,1,0
1176040076,0,0,0,0,1,0
1174398458,0,0,0,0,1,0
617510269,0,0,0,0,1,0
1176381348,0,0,0,0,1,0
448310199,0,0,1,1,1,0
338107834,1,0,1,1,1,1
616322025,0,0,1,0,1,0
1176314646,0,0,0,0,1,0
1174638181,0,0,1,0,1,0
289531155,1,0,1,1,1,0
214998068,0,0,1,1,1,0
1369749661,0,0,1,1,0,0
1175614022,0,0,0,0,1,0
1174832804,0,0,0,0,1,0
101892747,1,0,0,0,1,0
951793016,0,0,0,0,1,0
616841344,0,0,0,0,1,0
555263333,1,0,0,1,1,0
1129813304,0,0,0,0,1,0
966110664,1,0,1,1,1,0
616596310,0,0,0,0,1,0
1127025932,0,0,0,0,1,0
616226164,0,0,1,0,1,0
1208037522,1,0,0,0,0,0
617490522,0,0,0,0,1,0
1175834918,0,0,0,0,1,0
616263295,0,0,1,0,1,0
254545789,1,0,1,1,1,0
1176258824,0,0,0,0,1,0
1174631851,0,0,0,0,1,0
347430365,1,0,1,1,1,1
1174399688,0,0,0,0,1,0
1176394070,0,0,0,0,1,0
217230913,0,0,1,1,1,1
616989279,0,0,0,0,1,0
618249287,0,0,0,0,1,0
618945206,0,0,0,0,1,0
45954898,1,0,1,1,1,1
620519953,0,0,1,0,1,0
1174330976,0,0,1,0,1,0
616302783,0,0,0,0,1,0
1176217807,1,0,0,0,1,0
1127000612,0,0,0,0,1,0
617597399,0,0,0,0,1,0
1174357490,0,0,0,0,1,0
39321660,0,0,1,1,1,0
1174577719,0,0,0,0,1,0
1205093317,0,0,0,0,0,0
250231381,1,0,0,0,1,0
616206143,0,0,0,0,1,0
1128012338,0,0,1,0,1,0
1124613985,0,0,0,0,1,0
1174706798,0,0,0,0,1,0
190796770,0,0,0,0,1,0
616301904,0,0,0,0,1,0
617020095,0,0,1,0,1,0
621364003,0,0,0,0,1,0
116265574,0,0,1,1,1,1
1175982799,0,0,1,0,1,0
277203011,0,0,1,0,1,0
263925079,1,0,0,0,1,0
1128263910,0,0,0,0,1,0
67856562,1,0,1,1,1,0
616853412,0,0,0,0,1,0
255195150,1,0,1,1,1,0
616224547,0,0,0,0,1,0
563914220,1,0,1,1,1,0
619664425,0,0,0,0,1,0
616455360,0,0,0,0,1,0
616772277,0,0,0,0,1,0
588962156,0,0,0,0,1,0
1218559916,0,0,0,0,0,0
1127159532,0,0,0,0,1,0
620515439,0,0,0,0,1,0
303469076,1,0,1,0,1,0
617633344,0,0,0,0,1,0
1175612930,0,0,0,0,1,0
617679830,0,0,0,0,1,0
617294403,0,0,0,0,1,0
1176363709,0,0,0,0,1,0
616225051,0,0,0,0,1,0
550717230,1,0,0,1,1,0
1366784677,1,0,0,0,0,0
620111964,0,0,0,0,1,0
1126916953,0,0,0,0,1,0
1129894363,0,0,0,0,1,0
233145356,1,0,1,1,1,0
80479674,0,0,0,0,1,0
1174983931,0,0,1,0,1,0
1176039984,0,0,0,0,1,0
618853944,0,0,0,0,1,0
1213131912,0,0,0,0,0,0
487650514,1,0,1,1,1,0
265551997,1,0,1,0,1,0
617859996,0,0,0,0,1,0
1174438993,0,0,0,0,1,0
119227710,1,0,1,1,1,0
1129034947,0,0,1,0,1,0
617029885,0,0,0,0,1,0
618500176,0,0,0,0,1,0
1174345260,1,0,0,0,1,0
630700348,1,0,1,0,1,0
1175968452,0,0,1,0,1,0
1130321509,0,0,1,0,1,0
715004359,0,0,0,0,1,0
616221752,0,0,0,0,1,0
1281271908,0,0,0,1,1,0
250970687,1,0,1,1,1,0
315492745,1,0,1,1,1,0
1174420404,0,0,0,0,1,0
1175699864,0,0,0,0,1,0
1174872906,0,0,0,0,1,0
1127105233,0,0,0,0,1,0
346754293,1,0,1,1,1,0
1174679113,0,0,0,0,1,0
616235260,0,0,0,0,1,0
1175593494,0,0,0,0,1,0
112200531,1,0,1,0,1,0
1127036438,0,0,0,0,1,0
548300100,1,0,1,1,1,0
621962667,0,0,1,0,1,0
616299144,0,0,0,0,1,0
1174707146,0,0,1,0,1,0
229243865,1,0,0,0,1,0
617021605,0,0,0,0,1,0
1176026473,0,0,1,0,1,0
1175755050,0,0,0,0,1,0
616726886,0,0,0,0,1,0
1128530996,0,0,1,0,1,0
616381786,0,0,1,0,1,0
1175654954,0,0,0,0,1,0
1174981094,0,0,0,0,1,0
1176218598,0,0,0,0,1,0
616873653,0,0,1,0,1,0
1127286650,0,0,0,0,1,0
616221239,0,0,0,0,1,0
617629634,0,0,0,0,1,0
617234497,0,0,0,0,1,0
279388955,0,0,1,1,1,0
214549887,0,0,0,0,1,0
145022907,1,0,1,1,1,0
148896431,1,0,1,1,1,0
618758991,0,0,0,0,1,0
709713920,0,0,0,0,1,0
711117829,0,0,0,0,1,0
617695084,0,0,0,0,1,0
423342037,0,0,1,0,1,0
1208394786,1,0,0,1,0,0
1127733422,0,0,0,0,1,0
295202314,1,0,1,0,1,0
616231654,0,0,0,0,1,0
1129972454,0,0,0,0,1,0
1175762274,0,0,0,0,1,0
1174552537,0,0,0,0,1,0
616980013,0,0,1,0,1,0
1127373948,0,0,1,0,1,0
1212870672,0,0,0,0,0,0
616806334,0,0,0,0,1,0
710176700,0,0,0,0,1,0
616300671,0,0,0,0,1,0
617105824,0,0,0,0,1,0
1130227346,0,0,0,0,1,0
170144297,0,0,1,1,1,0
38021637,1,0,1,1,1,0
617396809,0,0,0,0,1,0
55962452,0,0,0,0,1,0
260440734,0,0,1,1,1,0
1174619839,0,0,0,0,1,0
617461581,0,0,0,0,1,0
611238815,1,0,1,1,1,0
1174763443,0,0,0,0,1,0
1128635107,1,0,1,0,0,1
616256389,0,0,0,0,1,0
1127844894,0,0,0,0,1,0
169474438,1,0,1,0,1,0
108061353,1,0,1,1,1,1
123952912,1,0,1,1,1,0
616891504,0,0,0,0,1,0
1174367996,0,0,0,0,1,0
1124459342,0,0,0,0,1,0
616228510,0,0,0,0,1,0
616386285,0,0,0,0,1,0
1205108125,0,0,0,0,0,0
1213170564,1,0,0,0,0,0
1175897192,0,0,0,0,1,0
1176372842,0,0,0,0,1,0
617813940,0,0,0,0,1,0
616616287,0,0,0,0,1,0
716465820,0,0,0,0,1,0
616361034,0,0,0,0,1,0
616229482,0,0,0,0,1,0
1174699399,0,0,0,0,1,0
1130268866,0,0,0,0,1,0
1128379118,0,0,0,0,1,0
616246319,0,0,0,0,1,0
622589126,0,0,0,0,1,0
619187098,0,0,0,0,1,0
1175597359,0,0,0,0,1,0
254839933,1,0,1,1,1,0
1175669130,0,0,0,0,1,0
1174724869,0,0,0,0,1,0
616805636,0,0,1,0,1,0
616217867,1,0,0,0,1,0
616232503,0,0,0,0,1,0
1175035327,0,0,0,0,1,0
622111989,0,0,0,0,1,0
1175672016,0,0,0,0,1,0
1174431032,0,0,0,1,1,0
79860976,1,0,1,1,1,0
616231565,0,0,1,0,1,0
91781300,0,0,1,1,1,0
616211512,0,0,1,0,1,0
1174743122,0,0,0,0,1,0
616229068,0,0,0,0,1,0
186476710,0,0,1,1,1,0
1174331114,0,0,0,0,1,0
620474586,0,0,0,0,1,0
566429313,1,0,1,1,1,0
616232782,0,0,1,0,1,0
617859807,0,0,0,0,1,0
241289593,0,0,1,0,1,0
1176131065,0,0,0,0,1,0
259396381,1,0,1,1,1,0
96487747,0,0,1,1,1,0
1128339972,0,0,0,0,1,0
735242102,0,0,1,0,1,0
989855300,1,0,0,0,1,0
909766628,1,0,0,1,1,0
617303057,0,0,0,0,1,0
79749293,0,0,1,1,1,0
145602813,1,0,1,0,1,0
616792194,0,0,0,0,1,0
616206626,0,0,0,0,1,0
1130158777,0,0,0,0,1,0
1175670450,0,0,0,0,1,0
1174549280,0,0,1,0,1,0
357756459,1,0,1,1,1,0
88563527,0,0,1,0,1,0
69412978,0,0,0,0,1,0
616305351,0,0,0,0,1,0
1176248545,0,0,0,0,1,0
616217255,0,0,0,0,1,0
252818860,1,0,1,1,1,1
1130283200,0,0,0,0,1,0
626820204,0,0,1,0,1,0
716803351,0,0,0,0,1,0
1127064944,0,0,0,0,1,0
1127688234,0,0,0,0,1,0
619231739,0,0,0,0,1,0
1176405830,0,0,0,0,1,0
616893835,0,0,0,0,1,0
617584099,0,0,0,0,1,0
318156874,1,0,1,0,1,1
1381744988,0,0,0,0,0,0
64110707,0,0,1,0,1,0
616225156,0,0,0,0,1,0
617916495,0,0,0,0,1,0
1130549228,0,0,0,0,1,0
1176247873,0,0,1,0,1,0
619976364,0,0,0,0,1,0
616897643,0,0,0,0,1,0
343814415,1,0,1,1,1,0
1175663832,1,0,0,0,1,0
1213492392,0,0,0,0,0,0
620421877,0,0,0,0,1,0
115443974,0,0,1,1,1,0
1174644924,0,0,0,0,1,0
616298739,0,0,0,0,1,0
616684038,0,0,0,0,1,0
622329814,0,0,1,0,1,0
616298898,0,0,0,0,1,0
617617831,0,0,0,0,1,0
1129076226,0,0,0,0,1,0
1128223321,0,0,0,0,1,0
1127849112,0,0,0,0,1,0
617087922,0,0,0,0,1,0
196198266,1,0,1,1,1,1
246498796,0,0,0,0,1,0
620332636,0,0,0,0,1,0
1129914116,0,0,1,0,1,0
534488325,1,0,0,0,1,1
127423382,0,0,0,0,1,0
1127080364,0,0,0,0,1,0
616222247,0,0,1,0,1,0
616296954,0,0,0,0,1,0
244447055,1,0,1,1,1,0
184821868,1,0,1,1,1,0
1174734559,0,0,0,0,1,0
1176270469,0,0,1,0,1,0
1174959522,0,0,0,0,1,0
106193762,0,0,1,1,1,0
616401471,0,0,0,0,1,0
616300830,0,0,0,0,1,0
349979518,0,0,1,1,1,1
48336195,1,0,1,1,1,0
617342501,0,0,0,0,1,0
1176132600,0,0,0,1,1,0
120459203,1,0,1,1,1,0
344796697,1,0,1,0,1,0
617316416,0,0,0,0,1,0
619613905,0,0,0,0,1,0
616764807,0,0,0,0,1,0
89225998,1,0,1,1,1,0
1208435030,1,0,0,0,0,0
1176335570,0,0,0,0,1,0
622736222,0,0,0,0,1,0
616206769,0,0,0,0,1,0
1174719445,0,0,0,0,1,0
176506844,1,0,1,1,1,0
1174725366,0,0,0,0,1,0
622375535,0,0,0,0,1,0
616220383,0,0,1,0,1,0
616309005,0,0,0,0,1,0
616807239,0,0,0,0,1,0
616550352,0,0,0,0,1,0
616304133,0,0,0,0,1,0
616224959,0,0,0,0,1,0
99469213,0,0,1,0,1,0
383379752,0,0,1,1,1,0
1130266422,0,0,0,0,1,0
616212964,0,0,0,0,1,0
72849399,1,0,1,1,1,0
616685497,0,0,0,0,1,0
616301763,0,0,0,0,1,0
1130234461,0,0,0,0,1,0
616223195,0,0,0,0,1,0
616219253,0,0,0,0,1,0
616221350,0,0,0,0,1,0
616312653,0,0,0,0,1,0
197659647,0,0,0,0,1,0
1175869250,0,0,0,0,1,0
621502353,0,0,1,0,1,0
616298418,0,0,0,0,1,0
142876983,0,0,1,0,1,0
616289460,0,0,0,0,1,0
617450488,0,0,0,0,1,0
1174688940,0,0,0,0,1,0
1176278306,0,0,0,0,1,0
620518627,0,0,1,0,1,0
616219193,0,0,0,0,1,0
1176291828,0,0,0,0,1,0
368596513,1,0,1,1,1,0
282715534,1,0,1,1,1,0
1129948556,0,0,0,0,1,0
1175816443,0,0,0,0,1,0
82885728,0,0,1,0,1,0
1205078954,0,0,1,1,0,0
616298625,0,0,0,0,1,0
1174601928,0,0,1,0,1,0
1128581702,0,0,0,0,1,0
1127094674,0,0,0,0,1,0
415627855,1,0,1,1,1,1
299114435,0,0,0,0,1,0
617007034,0,0,0,0,1,0
300387928,1,0,1,0,1,1
617639339,0,0,0,0,1,0
616400521,0,0,0,0,1,0
1391378610,0,0,1,0,0,0
136277724,1,0,1,1,1,1
619586346,0,0,0,0,1,0
617541822,0,0,1,0,1,0
104850934,1,0,1,1,1,0
617821434,0,0,1,0,1,0
617198204,0,0,1,0,1,0
161291774,0,0,0,0,1,0
616594567,0,0,0,0,1,0
1128096152,0,0,0,0,1,0
618469145,0,0,0,0,1,0
617341446,0,0,0,0,1,0
215878258,0,0,1,0,1,0
616301994,0,0,0,0,1,0
1124348202,0,0,0,0,1,0
1174632889,0,0,0,0,1,0
616297401,0,0,0,0,1,0
1176225534,0,0,0,0,1,0
616229767,1,0,1,0,1,0
1174352293,0,0,0,0,1,0
89799649,1,0,1,0,1,1
1175671008,0,0,0,0,1,0
616303596,0,0,0,0,1,0
1176056719,0,0,0,0,1,0
1175995525,0,0,0,0,1,0
616916922,0,0,0,0,1,0
616205123,0,0,0,0,1,0
1174402488,0,0,0,0,1,0
616225009,0,0,0,0,1,0
113971880,0,0,1,0,1,0
616641964,0,0,0,0,1,0
442773631,0,0,1,1,1,0
616972396,0,0,0,0,1,0
617343116,0,0,0,0,1,0
344217570,1,0,1,1,1,1
1175933034,0,0,0,0,1,0
1174534844,0,0,0,0,1,0
319802566,1,0,0,1,1,0
617128626,0,0,0,0,1,0
616538559,0,0,0,0,1,0
